Row ID,Year,Franchise,Player,Pos.,Cap Type,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
196,2021,Buffalo Bills,Mario Addison,DE,Active Roster,"$6,625,000 ","$2,000,000 ","$1,287,980 ",,"$250,000 ",,,"($4,000,000)","$10,162,980 ",5.72
197,2021,Buffalo Bills,John Brown,WR,Active Roster,"$7,050,000 ","$1,600,000 ","$781,250 ",,"$100,000 ",,,"($1,600,000)","$9,531,250 ",5.36
198,2021,Buffalo Bills,Jerry Hughes,DE,Active Roster,"$6,100,000 ","$2,100,000 ","$1,000,000 ",,"$250,000 ",,,"($2,100,000)","$9,450,000 ",5.32
199,2021,Buffalo Bills,Quinton Jefferson,DT,Active Roster,"$4,500,000 ","$1,500,000 ","$1,750,000 ",,"$250,000 ",,,"($1,500,000)","$8,000,000 ",4.5
200,2021,Buffalo Bills,Jordan Poyer,SS,Active Roster,"$6,275,000 ","$1,000,000 ","$400,000 ",,"$200,000 ",,,"($2,000,000)","$7,875,000 ",4.43
201,2021,Buffalo Bills,Vernon Butler,DT,Active Roster,"$5,500,000 ","$1,000,000 ","$1,218,750 ",,"$100,000 ",,,"($1,000,000)","$7,818,750 ",4.4
202,2021,Buffalo Bills,Star Lotulelei,DT,Active Roster,"$4,500,000 ","$2,600,000 ","$250,000 ",,"$250,000 ",,,"($11,800,000)","$7,600,000 ",4.28
203,2021,Buffalo Bills,Cole Beasley,WR,Active Roster,"$4,700,000 ","$1,500,000 ","$968,750 ",,"$200,000 ",,,"($3,000,000)","$7,368,750 ",4.15
204,2021,Buffalo Bills,Josh Allen,QB,Active Roster,"$920,000 ","$3,371,461 ","$2,618,596 ",,,,,"($6,740,057)","$6,910,057 ",3.89
205,2021,Buffalo Bills,Micah Hyde,FS,Active Roster,"$4,050,000 ","$1,600,000 ","$968,750 ",,"$100,000 ",,,"($1,600,000)","$6,718,750 ",3.78
206,2021,Buffalo Bills,A.J. Klein,OLB,Active Roster,"$4,100,000 ","$400,000 ","$1,800,000 ",,"$100,000 ",,,"($4,000,000)","$6,400,000 ",3.6
207,2021,Buffalo Bills,Ed Oliver,DT,Active Roster,"$2,273,651 ","$3,062,301 ",,,,,,"($11,561,229)","$5,335,952 ",3
208,2021,Buffalo Bills,Tremaine Edmunds,ILB,Active Roster,"$2,206,301 ","$1,821,736 ",,,,,,"($4,028,037)","$4,028,037 ",2.27
209,2021,Buffalo Bills,Tyler Matakevich,ILB,Active Roster,"$3,000,000 ","$350,000 ","$250,000 ",,"$100,000 ",,,"($350,000)","$3,700,000 ",2.08
210,2021,Buffalo Bills,Lee Smith,TE,Active Roster,"$1,900,000 ",,"$250,000 ",,"$100,000 ",,,,"$2,250,000 ",1.27
211,2021,Buffalo Bills,Cody Ford,RT,Active Roster,"$1,127,498 ","$869,994 ",,,"$50,000 ",,,"($1,739,988)","$2,047,492 ",1.15
212,2021,Buffalo Bills,A.J. Epenesa,DE,Active Roster,"$877,150 ","$458,600 ",,,,,,"($2,252,950)","$1,335,750 ",0.75
213,2021,Buffalo Bills,Harrison Phillips,DT,Active Roster,"$920,000 ","$193,760 ",,,"$30,000 ",,,"($193,760)","$1,143,760 ",0.64
214,2021,Buffalo Bills,Reid Ferguson,LS,Active Roster,"$990,000 ","$125,000 ",,,"$25,000 ",,,"($1,140,000)","$1,140,000 ",0.64
215,2021,Buffalo Bills,Devin Singletary,RB,Active Roster,"$850,000 ","$258,956 ",,,,,,"($517,912)","$1,108,956 ",0.62
216,2021,Buffalo Bills,Dawson Knox,TE,Active Roster,"$850,000 ","$205,545 ",,,"$30,000 ",,,"($411,090)","$1,085,545 ",0.61
217,2021,Buffalo Bills,Taron Johnson,CB,Active Roster,"$920,000 ","$161,517 ",,,,,,"($161,517)","$1,081,517 ",0.61
218,2021,Buffalo Bills,Zack Moss,RB,Active Roster,"$789,651 ","$228,604 ",,,"$30,000 ",,,"($685,812)","$1,048,255 ",0.59
219,2021,Buffalo Bills,Siran Neal,S,Active Roster,"$920,000 ","$71,504 ",,,,,,"($71,504)","$991,504 ",0.56
220,2021,Buffalo Bills,Gabriel Davis,WR,Active Roster,"$780,000 ","$174,845 ",,,,,,"($524,535)","$954,845 ",0.54
221,2021,Buffalo Bills,Justin Zimmer,DT,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.52
222,2021,Buffalo Bills,Jaquan Johnson,SS,Active Roster,"$850,000 ","$46,085 ",,,,,,"($92,170)","$896,085 ",0.5
223,2021,Buffalo Bills,E.J. Gaines,CB,Active Roster,"$990,000 ","$25,000 ",,,,,"$150,000 ","($25,000)","$875,000 ",0.49
224,2021,Buffalo Bills,Darryl Johnson,DE,Active Roster,"$850,000 ","$24,522 ",,,,,,"($49,044)","$874,522 ",0.49
225,2021,Buffalo Bills,Tommy Sweeney,TE,Active Roster,"$850,000 ","$24,046 ",,,,,,"($48,092)","$874,046 ",0.49
226,2021,Buffalo Bills,Jake Fromm,QB,Active Roster,"$780,000 ","$75,740 ",,,,,,"($824,020)","$855,740 ",0.48
227,2021,Buffalo Bills,Ryan Bates,LT,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
228,2021,Buffalo Bills,Tyler Bass,K,Active Roster,"$780,000 ","$46,054 ",,,,,,"($138,164)","$826,054 ",0.46
229,2021,Buffalo Bills,Isaiah Hodgins,WR,Active Roster,"$780,000 ","$39,722 ",,,,,,"($119,166)","$819,722 ",0.46
230,2021,Buffalo Bills,Reggie Gilliam,FB,Active Roster,"$780,000 ","$6,666 ",,,,,,"($13,334)","$786,666 ",0.44
231,2021,Buffalo Bills,Tyrel Dodson,OLB,Active Roster,"$780,000 ","$2,000 ",,,,,,"($2,000)","$782,000 ",0.44
232,2021,Buffalo Bills,Cam Lewis,CB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
233,2021,Buffalo Bills,Del'Shawn Phillips,OLB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
234,2021,Buffalo Bills,Quinton Spain,G,Dead Money,-,"$1,000,000 ",-,-,-,-,-,-,"$1,000,000 ",0.56
235,2021,Buffalo Bills,Tyler Kroft,TE,Dead Money,-,"$800,000 ",-,-,-,-,-,-,"$800,000 ",0.45
236,2021,Buffalo Bills,Steven Hauschka,K,Dead Money,-,"$625,000 ",-,-,-,-,-,-,"$625,000 ",0.35
237,2021,Buffalo Bills,Vosean Joseph,ILB,Dead Money,-,"$160,648 ",-,-,-,-,-,-,"$160,648 ",0.09
238,2021,Buffalo Bills,Spencer Long,C,Dead Money,-,-,-,-,"$100,000 ",-,-,-,"$100,000 ",0.06
239,2021,Buffalo Bills,Dane Jackson,CB,Dead Money,-,"$60,978 ",-,-,-,-,-,-,"$60,978 ",0.03
240,2021,Buffalo Bills,Josh Thomas,S,Dead Money,-,"$16,667 ",-,-,-,-,-,-,"$16,667 ",0.01
241,2021,Buffalo Bills,Marquel Harrell,G,Dead Money,-,"$13,334 ",-,-,-,-,-,-,"$13,334 ",0.01
242,2021,Buffalo Bills,Trey Adams,T,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
243,2021,Buffalo Bills,Brandon Walton,T,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
244,2021,Buffalo Bills,Ike Brown,CB,Dead Money,-,"$8,000 ",-,-,-,-,-,-,"$8,000 ",0
245,2021,Buffalo Bills,Garrett Taylor,S,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
246,2021,Buffalo Bills,Kaare Vedvik,K,Dead Money,-,"$6,500 ",-,-,-,-,-,-,"$6,500 ",0
247,2021,Buffalo Bills,Cam Lewis,CB,Dead Money,-,"$5,500 ",-,-,-,-,-,-,"$5,500 ",0
248,2021,Buffalo Bills,Christian Wade,RB,Dead Money,-,"$5,500 ",-,-,-,-,-,-,"$5,500 ",0
249,2021,Buffalo Bills,Davis Webb,QB,Dead Money,-,"$5,500 ",-,-,-,-,-,-,"$5,500 ",0
250,2021,Buffalo Bills,Nate Becker,TE,Dead Money,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
251,2021,Buffalo Bills,Nick Easley,WR,Dead Money,-,"$3,250 ",-,-,-,-,-,-,"$3,250 ",0
252,2021,Buffalo Bills,Ray-Ray McCloud,WR,Dead Money,-,"$2,750 ",-,-,-,-,-,-,"$2,750 ",0
253,2021,Buffalo Bills,Victor Salako,T,Dead Money,-,"$2,250 ",-,-,-,-,-,-,"$2,250 ",0
254,2021,Buffalo Bills,Antonio Williams,RB,Dead Money,-,"$2,000 ",-,-,-,-,-,-,"$2,000 ",0
255,2021,Carolina Panthers,Teddy Bridgewater,QB,Active Roster,"$17,000,000 ","$5,000,000 ","$750,000 ",,"$250,000 ",,,"($20,000,000)","$23,000,000 ",12.84
256,2021,Carolina Panthers,Kawann Short,DE,Active Roster,"$12,000,000 ","$4,000,000 ","$2,000,000 ",,"$500,000 ","$2,339,000 ",,"($11,017,000)","$20,839,000 ",11.63
257,2021,Carolina Panthers,Shaq Thompson,ILB,Active Roster,"$10,180,000 ","$3,200,000 ","$500,000 ",,"$300,000 ",,,"($9,600,000)","$14,180,000 ",7.91
258,2021,Carolina Panthers,Christian McCaffrey,RB,Active Roster,"$8,037,500 ","$4,300,000 ",,,"$200,000 ",,,"($24,937,500)","$12,537,500 ",7
259,2021,Carolina Panthers,Robby Anderson,WR,Active Roster,"$8,000,000 ","$4,000,000 ",,,,,,"($4,000,000)","$12,000,000 ",6.7
260,2021,Carolina Panthers,Matt Paradis,C,Active Roster,"$7,030,000 ","$1,800,000 ","$1,000,000 ",,"$500,000 ",,,"($5,400,000)","$10,330,000 ",5.77
261,2021,Carolina Panthers,Stephen Weatherly,DE,Active Roster,"$4,400,000 ","$2,000,000 ","$1,350,000 ",,"$200,000 ",,,"($2,000,000)","$7,950,000 ",4.44
262,2021,Carolina Panthers,Tre Boston,FS,Active Roster,"$2,250,000 ","$2,666,667 ","$1,250,000 ",,"$50,000 ",,,"($5,333,334)","$6,216,666 ",3.47
263,2021,Carolina Panthers,Derrick Brown,DT,Active Roster,"$1,683,700 ","$3,684,801 ",,,,,,"($19,326,604)","$5,368,501 ",3
264,2021,Carolina Panthers,Juston Burris,SS,Active Roster,"$2,779,000 ","$1,050,000 ","$520,625 ",,"$600,000 ",,,"($1,050,000)","$4,949,625 ",2.76
265,2021,Carolina Panthers,Brian Burns,OLB,Active Roster,"$1,725,926 ","$1,966,851 ",,,,,,"($8,001,017)","$3,692,777 ",2.06
266,2021,Carolina Panthers,D.J. Moore,WR,Active Roster,"$2,003,361 ","$1,551,149 ",,,,,,"($3,254,005)","$3,554,510 ",1.98
267,2021,Carolina Panthers,Michael Palardy,P,Active Roster,"$1,680,000 ","$500,000 ","$240,000 ",,"$100,000 ",,,"($500,000)","$2,520,000 ",1.41
268,2021,Carolina Panthers,Greg Little,LT,Active Roster,"$1,189,448 ","$893,895 ",,,,,,"($1,887,790)","$2,083,343 ",1.16
269,2021,Carolina Panthers,Yetur Gross-Matos,DE,Active Roster,"$982,673 ","$880,692 ",,,,,,"($3,624,749)","$1,863,365 ",1.04
270,2021,Carolina Panthers,Zach Kerr,DE,Active Roster,"$1,075,000 ","$250,000 ","$200,000 ",,"$57,500 ",,,"($250,000)","$1,582,500 ",0.88
271,2021,Carolina Panthers,Donte Jackson,CB,Active Roster,"$1,136,253 ","$395,005 ",,,,,,"($395,005)","$1,531,258 ",0.85
272,2021,Carolina Panthers,Jeremy Chinn,SS,Active Roster,"$848,249 ","$342,995 ",,,,,,"($1,028,985)","$1,191,244 ",0.66
273,2021,Carolina Panthers,Ian Thomas,TE,Active Roster,"$920,000 ","$186,700 ",,,,,,"($1,867,000)","$1,106,700 ",0.62
274,2021,Carolina Panthers,Will Grier,QB,Active Roster,"$850,000 ","$205,545 ",,,,,,"($411,090)","$1,055,545 ",0.59
275,2021,Carolina Panthers,Marquis Haynes,OLB,Active Roster,"$920,000 ","$113,092 ",,,,,,"($113,092)","$1,033,092 ",0.58
276,2021,Carolina Panthers,Jermaine Carter,ILB,Active Roster,"$920,000 ","$68,345 ",,,,,,"($68,345)","$988,345 ",0.55
277,2021,Carolina Panthers,Troy Pride Jr.,CB,Active Roster,"$780,000 ","$194,369 ",,,,,,"($583,107)","$974,369 ",0.54
278,2021,Carolina Panthers,Christian Miller,DE,Active Roster,"$780,000 ","$183,552 ",,,,,,"($550,656)","$963,552 ",0.54
279,2021,Carolina Panthers,Trenton Cannon,RB,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.51
280,2021,Carolina Panthers,Woodrow Hamilton,DT,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.51
281,2021,Carolina Panthers,Natrell Jamerson,CB,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.51
282,2021,Carolina Panthers,Dennis Daley,G,Active Roster,"$850,000 ","$31,838 ",,,,,,"($63,676)","$881,838 ",0.49
283,2021,Carolina Panthers,Phillip Walker,QB,Active Roster,"$780,000 ","$75,000 ",,,"$25,000 ",,,"($75,000)","$880,000 ",0.49
284,2021,Carolina Panthers,Reggie Bonnafon,RB,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
285,2021,Carolina Panthers,Sean Chandler,S,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
286,2021,Carolina Panthers,Amara Darboh,WR,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
287,2021,Carolina Panthers,Austin Larkin,DE,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
288,2021,Carolina Panthers,Bravvion Roy,DT,Active Roster,"$780,000 ","$48,494 ",,,,,,"($145,482)","$828,494 ",0.46
289,2021,Carolina Panthers,Stantley Thomas-Oliver,CB,Active Roster,"$780,000 ","$25,794 ",,,,,,"($77,382)","$805,794 ",0.45
290,2021,Carolina Panthers,Sam Franklin,OLB,Active Roster,"$780,000 ","$5,000 ",,,,,,"($10,000)","$785,000 ",0.44
291,2021,Carolina Panthers,Myles Hartsfield,CB,Active Roster,"$780,000 ","$1,666 ",,,,,,"($3,334)","$781,666 ",0.44
292,2021,Carolina Panthers,Ventell Bryant,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
293,2021,Carolina Panthers,Joseph Charlton,P,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
294,2021,Carolina Panthers,Ishmael Hyman,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
295,2021,Carolina Panthers,Marken Michel,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
296,2021,Carolina Panthers,Aaron Monteiro,T,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
297,2021,Carolina Panthers,Rodney Smith,RB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
298,2021,Carolina Panthers,Jordan Mack,ILB,Active Roster,"$660,000 ","$2,500 ",,,,,,"($7,500)","$662,500 ",0.37
299,2021,Carolina Panthers,Omar Bayless,WR,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
300,2021,Carolina Panthers,Daniel Bituli,ILB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
301,2021,Carolina Panthers,Lirim Hajrullahu,K,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
302,2021,Carolina Panthers,Mike Horton,G,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
303,2021,Carolina Panthers,Clay Johnston,ILB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
304,2021,Carolina Panthers,Chris Orr,ILB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
305,2021,Carolina Panthers,Mike Panasiuk,DT,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
306,2021,Carolina Panthers,Giovanni Ricci,TE,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
307,2021,Carolina Panthers,Sam Tecklenburg,C,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
308,2021,Carolina Panthers,Luke Kuechly,ILB,Dead Money,-,-,-,-,-,"$7,132,514 ",-,-,"$7,132,514 ",3.98
309,2021,Carolina Panthers,Graham Gano,K,Dead Money,-,"$1,537,500 ",-,-,-,-,-,-,"$1,537,500 ",0.86
310,2021,Carolina Panthers,Kenny Robinson,S,Dead Money,-,"$249,153 ",-,-,-,-,-,-,"$249,153 ",0.14
311,2021,Carolina Panthers,Jordan Scarlett,RB,Dead Money,-,"$154,706 ",-,-,-,-,-,-,"$154,706 ",0.09
312,2021,Carolina Panthers,Andre Smith,ILB,Dead Money,-,"$22,264 ",-,-,-,-,-,-,"$22,264 ",0.01
313,2021,Carolina Panthers,Giovanni Ricci,TE,Dead Money,-,"$11,334 ",-,-,-,-,-,-,"$11,334 ",0.01
314,2021,Carolina Panthers,Rodney Smith,RB,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
315,2021,Carolina Panthers,Cam Sutton,TE,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
316,2021,Carolina Panthers,Branden Bowen,T,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
317,2021,Carolina Panthers,Chris Orr,ILB,Dead Money,-,"$6,000 ",-,-,-,-,-,-,"$6,000 ",0
318,2021,Carolina Panthers,David Reese,ILB,Dead Money,-,"$6,000 ",-,-,-,-,-,-,"$6,000 ",0
319,2021,Carolina Panthers,TreVontae Hights,WR,Dead Money,-,"$5,334 ",-,-,-,-,-,-,"$5,334 ",0
320,2021,Carolina Panthers,Jordan Kunaszyk,ILB,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
321,2021,Carolina Panthers,Austrian Robinson,DE,Dead Money,-,$667 ,-,-,-,-,-,-,$667 ,0
322,2021,Carolina Panthers,Jason Ferris,ILB,Dead Money,-,$334 ,-,-,-,-,-,-,$334 ,0
323,2021,Chicago Bears,Khalil Mack,OLB,Active Roster,"$17,046,000 ","$6,800,000 ","$200,000 ",,,"$2,600,000 ",,"($37,400,000)","$26,646,000 ",14.59
324,2021,Chicago Bears,Kyle Fuller,CB,Active Roster,"$13,000,000 ","$4,500,000 ","$500,000 ","$1,500,000 ","$500,000 ",,,"($9,000,000)","$20,000,000 ",10.95
325,2021,Chicago Bears,Robert Quinn,OLB,Active Roster,"$11,500,000 ","$3,100,000 ",,,"$100,000 ",,,"($23,900,000)","$14,700,000 ",8.05
326,2021,Chicago Bears,Akiem Hicks,DT,Active Roster,"$10,400,000 ","$1,500,000 ",,,"$100,000 ",,,"($1,500,000)","$12,000,000 ",6.57
327,2021,Chicago Bears,Eddie Jackson,FS,Active Roster,"$8,950,000 ","$2,400,000 ",,,"$100,000 ",,,"($18,550,000)","$11,450,000 ",6.27
328,2021,Chicago Bears,Charles Leno,LT,Active Roster,"$8,900,000 ","$900,000 ",,,"$100,000 ","$1,394,000 ",,"($5,082,000)","$11,294,000 ",6.18
329,2021,Chicago Bears,Jimmy Graham,TE,Active Roster,"$6,900,000 ","$3,000,000 ",,,"$100,000 ",,,"($3,000,000)","$10,000,000 ",5.47
330,2021,Chicago Bears,Cody Whitehair,C,Active Roster,"$6,500,000 ","$1,200,000 ",,"$1,100,000 ",,"$800,000 ",,"($11,200,000)","$9,600,000 ",5.26
331,2021,Chicago Bears,Bobby Massie,RT,Active Roster,"$7,900,000 ","$1,300,000 ",,,"$100,000 ",,,"($2,600,000)","$9,300,000 ",5.09
332,2021,Chicago Bears,Eddie Goldman,DT,Active Roster,"$4,750,000 ","$2,200,000 ",,,"$100,000 ","$750,000 ",,"($12,850,000)","$7,800,000 ",4.27
333,2021,Chicago Bears,Nick Foles,QB,Active Roster,"$4,000,000 ","$2,666,666 ",,,,,,"($14,333,334)","$6,666,666 ",3.65
334,2021,Chicago Bears,Buster Skrine,CB,Active Roster,"$4,150,000 ","$1,100,000 ","$750,000 ",,"$100,000 ",,,"($3,300,000)","$6,100,000 ",3.34
335,2021,Chicago Bears,Roquan Smith,ILB,Active Roster,"$920,000 ","$2,879,486 ","$2,249,613 ",,,,,"($6,049,099)","$6,049,099 ",3.31
336,2021,Chicago Bears,Danny Trevathan,ILB,Active Roster,"$3,000,000 ","$800,000 ","$300,000 ","$725,000 ","$200,000 ",,,"($13,450,000)","$5,025,000 ",2.75
337,2021,Chicago Bears,Tarik Cohen,RB,Active Roster,"$1,400,000 ","$1,750,000 ",,,"$100,000 ",,,"($6,650,000)","$3,250,000 ",1.78
338,2021,Chicago Bears,James Daniels,G,Active Roster,"$1,427,749 ","$783,667 ",,,,,,"($783,667)","$2,211,416 ",1.21
339,2021,Chicago Bears,Cole Kmet,TE,Active Roster,"$954,444 ","$767,778 ",,,,,,"($3,257,778)","$1,722,222 ",0.94
340,2021,Chicago Bears,Anthony Miller,WR,Active Roster,"$1,210,050 ","$493,400 ",,,,,,"($493,400)","$1,703,450 ",0.93
341,2021,Chicago Bears,Jaylon Johnson,CB,Active Roster,"$904,035 ","$566,140 ",,,,,,"($2,602,455)","$1,470,175 ",0.8
342,2021,Chicago Bears,David Montgomery,RB,Active Roster,"$850,032 ","$261,545 ",,,,,,"($523,090)","$1,111,577 ",0.61
343,2021,Chicago Bears,Joel Iyiegbuniwe,ILB,Active Roster,"$920,000 ","$169,645 ",,,,,,"($169,645)","$1,089,645 ",0.6
344,2021,Chicago Bears,Riley Ridley,WR,Active Roster,"$850,000 ","$170,649 ",,,,,,"($341,298)","$1,020,649 ",0.56
345,2021,Chicago Bears,Bilal Nichols,DE,Active Roster,"$920,000 ","$74,872 ",,,,,,"($74,872)","$994,872 ",0.54
346,2021,Chicago Bears,Marqui Christian,S,Active Roster,"$990,000 ",,,,,,,,"$990,000 ",0.54
347,2021,Chicago Bears,Javon Wims,WR,Active Roster,"$920,000 ","$23,978 ",,,,,,"($23,978)","$943,978 ",0.52
348,2021,Chicago Bears,Jordan Lucas,S,Active Roster,"$990,000 ","$90,000 ",,,,,"$250,000 ","($340,000)","$940,000 ",0.51
349,2021,Chicago Bears,Rodney Adams,WR,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.5
350,2021,Chicago Bears,Jalen Tabor,CB,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.5
351,2021,Chicago Bears,Duke Shelley,CB,Active Roster,"$850,000 ","$31,960 ",,,,,,"($63,920)","$881,960 ",0.48
352,2021,Chicago Bears,Trevis Gipson,DE,Active Roster,"$780,000 ","$81,418 ",,,,,,"($244,254)","$861,418 ",0.47
353,2021,Chicago Bears,Kindle Vildor,CB,Active Roster,"$780,000 ","$77,668 ",,,,,,"($233,004)","$857,668 ",0.47
354,2021,Chicago Bears,Darnell Mooney,WR,Active Roster,"$780,000 ","$70,513 ",,,,,,"($211,539)","$850,513 ",0.47
355,2021,Chicago Bears,Xavier Crawford,CB,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
356,2021,Chicago Bears,Arlington Hambright,G,Active Roster,"$780,000 ","$24,777 ",,,,,,"($74,331)","$804,777 ",0.44
357,2021,Chicago Bears,Reggie Davis,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
358,2021,Chicago Bears,Dieter Eiselen,G,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
359,2021,Chicago Bears,Jesper Horsted,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
360,2021,Chicago Bears,Thomas Ives,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
361,2021,Chicago Bears,Sam Mustipher,C,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
362,2021,Chicago Bears,Artavis Pierce,RB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
363,2021,Chicago Bears,Lachavious Simmons,T,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
364,2021,Chicago Bears,Badara Traore,T,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
365,2021,Chicago Bears,Jester Weah,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
366,2021,Chicago Bears,Tre Roberson,CB,Active Roster,"$660,000 ","$37,500 ",,,"$25,000 ",,,"($37,500)","$722,500 ",0.4
367,2021,Chicago Bears,Darion Clark,TE,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
368,2021,Chicago Bears,LaCale London,DE,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
369,2021,Chicago Bears,Ledarius Mack,DE,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
370,2021,Chicago Bears,Trey Burton,TE,Dead Money,-,"$1,750,000 ",-,-,-,-,-,-,"$1,750,000 ",0.96
371,2021,Chicago Bears,Lachavious Simmons,T,Dead Money,-,"$74,322 ",-,-,-,-,-,-,"$74,322 ",0.04
372,2021,Chicago Bears,Trevon McSwain,DT,Dead Money,-,"$8,334 ",-,-,-,-,-,-,"$8,334 ",0
373,2021,Chicago Bears,LaCale London,DE,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
374,2021,Chicago Bears,Badara Traore,T,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
375,2021,Chicago Bears,Rashad Smith,ILB,Dead Money,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
376,2021,Chicago Bears,Keandre Jones,ILB,Dead Money,-,"$4,334 ",-,-,-,-,-,-,"$4,334 ",0
377,2021,Chicago Bears,Artavis Pierce,RB,Dead Money,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
378,2021,Chicago Bears,Ahmad Wagner,WR,Dead Money,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
379,2021,Chicago Bears,Lee Autry,DT,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
380,2021,Chicago Bears,Ledarius Mack,DE,Dead Money,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
381,2021,Chicago Bears,Napolean Maxwell,RB,Dead Money,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
382,2021,Cincinnati Bengals,Trae Waynes,CB,Active Roster,"$8,400,000 ","$5,000,000 ","$2,200,000 ",,"$400,000 ",,,"($10,000,000)","$16,000,000 ",8.65
383,2021,Cincinnati Bengals,Geno Atkins,DT,Active Roster,"$11,700,000 ","$2,600,000 ","$200,000 ",,"$300,000 ",,,"($5,200,000)","$14,800,000 ",8
384,2021,Cincinnati Bengals,D.J. Reader,DT,Active Roster,"$4,300,000 ","$4,062,500 ","$5,000,000 ",,"$200,000 ",,,"($12,187,500)","$13,562,500 ",7.33
385,2021,Cincinnati Bengals,Tyler Boyd,WR,Active Roster,"$8,000,000 ","$1,400,000 ","$250,000 ",,"$200,000 ",,,"($4,200,000)","$9,850,000 ",5.32
386,2021,Cincinnati Bengals,Joe Burrow,QB,Active Roster,"$2,255,006 ","$5,970,025 ",,,,,,"($29,610,112)","$8,225,031 ",4.44
387,2021,Cincinnati Bengals,Joe Mixon,RB,Active Roster,"$5,000,000 ","$2,000,000 ","$187,500 ",,"$200,000 ","$750,000 ",,"($11,000,000)","$8,137,500 ",4.4
388,2021,Cincinnati Bengals,Bobby Hart,RT,Active Roster,"$4,900,000 ","$1,000,000 ","$500,000 ",,"$500,000 ",,,"($1,000,000)","$6,900,000 ",3.73
389,2021,Cincinnati Bengals,Trey Hopkins,C,Active Roster,"$4,300,000 ","$1,125,000 ","$950,000 ",,"$200,000 ",,,"($2,250,000)","$6,575,000 ",3.55
